,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.15,tensor(2.4745),tensor(0.9009),tensor(0.0308),tensor(2.4745),tensor(0.9009),tensor(0.0308)
0,0.15,tensor(2.4641),tensor(0.8995),tensor(0.0456),tensor(2.4641),tensor(0.8995),tensor(0.0456)
0,0.15,tensor(2.4477),tensor(0.8941),tensor(0.0455),tensor(2.4477),tensor(0.8941),tensor(0.0455)
0,0.15,tensor(2.5418),tensor(0.9077),tensor(0.0382),tensor(2.5418),tensor(0.9077),tensor(0.0382)
0,0.2,tensor(2.4518),tensor(0.8923),tensor(0.0445),tensor(2.4518),tensor(0.8923),tensor(0.0445)
0,0.2,tensor(2.4782),tensor(0.9018),tensor(0.0350),tensor(2.4782),tensor(0.9018),tensor(0.0350)
0,0.2,tensor(2.4905),tensor(0.9109),tensor(0.0309),tensor(2.4905),tensor(0.9109),tensor(0.0309)
0,0.2,tensor(2.3936),tensor(0.8895),tensor(0.0717),tensor(2.3936),tensor(0.8895),tensor(0.0717)
0,0.2,tensor(2.4764),tensor(0.9055),tensor(0.0601),tensor(2.4764),tensor(0.9055),tensor(0.0601)
0,0.2,tensor(2.5145),tensor(0.9055),tensor(0.0403),tensor(2.5145),tensor(0.9055),tensor(0.0403)
0,0.2,tensor(2.4832),tensor(0.9045),tensor(0.0335),tensor(2.4832),tensor(0.9045),tensor(0.0335)
0,0.2,tensor(2.4823),tensor(0.9064),tensor(0.0344),tensor(2.4823),tensor(0.9064),tensor(0.0344)
0,0.2,tensor(2.4527),tensor(0.9000),tensor(0.0373),tensor(2.4527),tensor(0.9000),tensor(0.0373)
0,0.2,tensor(2.4600),tensor(0.9041),tensor(0.0462),tensor(2.4600),tensor(0.9041),tensor(0.0462)
