,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.15,tensor(2.4564),tensor(0.9114),tensor(0.0352),tensor(2.4564),tensor(0.9114),tensor(0.0352)
0,0.15,tensor(2.4682),tensor(0.9109),tensor(0.0924),tensor(2.4682),tensor(0.9109),tensor(0.0924)
0,0.2,tensor(2.3891),tensor(0.8959),tensor(0.0665),tensor(2.3891),tensor(0.8959),tensor(0.0665)
0,0.2,tensor(2.3855),tensor(0.9036),tensor(0.0999),tensor(2.3855),tensor(0.9036),tensor(0.0999)
0,0.2,tensor(2.2923),tensor(0.8864),tensor(0.1055),tensor(2.2923),tensor(0.8864),tensor(0.1055)
0,0.2,tensor(2.4364),tensor(0.9014),tensor(0.0900),tensor(2.4364),tensor(0.9014),tensor(0.0900)
0,0.2,tensor(2.4064),tensor(0.9100),tensor(0.0699),tensor(2.4064),tensor(0.9100),tensor(0.0699)
0,0.2,tensor(2.2873),tensor(0.8823),tensor(0.1096),tensor(2.2873),tensor(0.8823),tensor(0.1096)
0,0.2,tensor(2.4223),tensor(0.9073),tensor(0.0710),tensor(2.4223),tensor(0.9073),tensor(0.0710)
0,0.2,tensor(2.4345),tensor(0.9159),tensor(0.0780),tensor(2.4345),tensor(0.9159),tensor(0.0780)
0,0.2,tensor(2.4523),tensor(0.9145),tensor(0.0453),tensor(2.4523),tensor(0.9145),tensor(0.0453)
0,0.2,tensor(2.4782),tensor(0.9082),tensor(0.0921),tensor(2.4782),tensor(0.9082),tensor(0.0921)
