,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.05,tensor(2.3927),tensor(0.8945),tensor(0.0629),tensor(2.4295),tensor(0.9000),tensor(0.0644)
0,0.05,tensor(2.3986),tensor(0.8995),tensor(0.0559),tensor(3.1086),tensor(0.9714),tensor(0.0026)
0,0.1,tensor(2.3827),tensor(0.8964),tensor(0.0696),tensor(2.3827),tensor(0.8964),tensor(0.0696)
0,0.1,tensor(2.3655),tensor(0.8936),tensor(0.0594),tensor(2.3655),tensor(0.8936),tensor(0.0594)
0,0.1,tensor(2.3405),tensor(0.8909),tensor(0.0788),tensor(2.3405),tensor(0.8909),tensor(0.0788)
0,0.1,tensor(2.5068),tensor(0.9032),tensor(0.0132),tensor(2.5068),tensor(0.9032),tensor(0.0132)
0,0.1,tensor(2.3827),tensor(0.9005),tensor(0.0534),tensor(2.3827),tensor(0.9005),tensor(0.0534)
0,0.1,tensor(2.4895),tensor(0.9150),tensor(0.0514),tensor(2.4895),tensor(0.9150),tensor(0.0514)
0,0.1,tensor(2.4627),tensor(0.9068),tensor(0.0568),tensor(2.4627),tensor(0.9068),tensor(0.0568)
0,0.1,tensor(2.3905),tensor(0.9064),tensor(0.0655),tensor(2.5268),tensor(0.9191),tensor(0.0629)
0,0.1,tensor(2.3636),tensor(0.8932),tensor(0.0746),tensor(2.3636),tensor(0.8932),tensor(0.0746)
0,0.1,tensor(2.3682),tensor(0.8955),tensor(0.0698),tensor(2.8864),tensor(0.9523),tensor(0.0105)
0,0.15,tensor(2.3514),tensor(0.8945),tensor(0.0681),tensor(2.3514),tensor(0.8945),tensor(0.0681)
0,0.15,tensor(2.3841),tensor(0.9005),tensor(0.0502),tensor(2.3841),tensor(0.9005),tensor(0.0502)
0,0.15,tensor(2.3964),tensor(0.8914),tensor(0.0635),tensor(2.3964),tensor(0.8914),tensor(0.0635)
0,0.15,tensor(2.4650),tensor(0.9023),tensor(0.0298),tensor(2.4650),tensor(0.9023),tensor(0.0298)
0,0.15,tensor(2.3895),tensor(0.8977),tensor(0.0583),tensor(2.3895),tensor(0.8977),tensor(0.0583)
0,0.15,tensor(2.4132),tensor(0.9077),tensor(0.0707),tensor(2.4132),tensor(0.9077),tensor(0.0707)
0,0.15,tensor(2.3732),tensor(0.8986),tensor(0.0610),tensor(2.3732),tensor(0.8986),tensor(0.0610)
0,0.15,tensor(2.4005),tensor(0.9059),tensor(0.0514),tensor(2.4005),tensor(0.9059),tensor(0.0514)
0,0.15,tensor(2.4405),tensor(0.9045),tensor(0.0874),tensor(2.4405),tensor(0.9045),tensor(0.0874)
0,0.15,tensor(2.4782),tensor(0.9055),tensor(0.0425),tensor(2.4782),tensor(0.9055),tensor(0.0425)
0,0.2,tensor(2.3627),tensor(0.9000),tensor(0.0641),tensor(2.3627),tensor(0.9000),tensor(0.0641)
0,0.2,tensor(2.3809),tensor(0.8991),tensor(0.0733),tensor(2.3809),tensor(0.8991),tensor(0.0733)
0,0.2,tensor(2.3295),tensor(0.8882),tensor(0.0679),tensor(2.3295),tensor(0.8882),tensor(0.0679)
0,0.2,tensor(2.5005),tensor(0.9191),tensor(0.0149),tensor(2.5005),tensor(0.9191),tensor(0.0149)
0,0.2,tensor(2.3641),tensor(0.8914),tensor(0.0434),tensor(2.3641),tensor(0.8914),tensor(0.0434)
0,0.2,tensor(2.3673),tensor(0.8986),tensor(0.0743),tensor(2.3673),tensor(0.8986),tensor(0.0743)
0,0.2,tensor(2.4327),tensor(0.9036),tensor(0.0658),tensor(2.4327),tensor(0.9036),tensor(0.0658)
0,0.2,tensor(2.3941),tensor(0.9073),tensor(0.0476),tensor(2.3941),tensor(0.9073),tensor(0.0476)
0,0.2,tensor(2.4668),tensor(0.9114),tensor(0.0749),tensor(2.4668),tensor(0.9114),tensor(0.0749)
0,0.2,tensor(2.4036),tensor(0.9005),tensor(0.0534),tensor(2.4036),tensor(0.9005),tensor(0.0534)
